|time:0|1:2|2:0|3:0|4:1|5:1|6:0|7:0
|time:2534,926|1:31|2:10|3:20|4:16|5:0|6:0|7:15
|time:2535,978|1:38|2:12|3:17|4:16|5:0|6:0|7:22
|time:2537,052|1:36|2:10|3:19|4:15|5:0|6:0|7:21
|time:2538,442|1:30|2:13|3:18|4:12|5:0|6:0|7:18
|time:2539,484|1:26|2:14|3:20|4:10|5:0|6:0|7:16
|time:2540,52|1:30|2:12|3:16|4:9|5:0|6:0|7:21
|time:2541,562|1:25|2:14|3:16|4:9|5:0|6:0|7:16
|time:2542,589|1:17|2:15|3:19|4:9|5:0|6:0|7:8
|time:2543,625|1:10|2:13|3:24|4:8|5:0|6:0|7:2
|time:2544,652|1:9|2:16|3:20|4:7|5:0|6:0|7:2
|time:2545,685|1:8|2:15|3:23|4:6|5:0|6:0|7:2
|time:2546,706|1:6|2:9|3:25|4:4|5:0|6:0|7:2
|time:2547,732|1:5|2:12|3:27|4:3|5:0|6:0|7:2
|time:2548,758|1:4|2:16|3:24|4:2|5:0|6:0|7:2
|time:2549,787|1:4|2:17|3:21|4:2|5:0|6:0|7:2
|time:2550,81|1:3|2:25|3:22|4:1|5:0|6:0|7:2
|time:2551,835|1:3|2:19|3:14|4:1|5:0|6:0|7:2
|time:2552,866|1:3|2:22|3:22|4:1|5:0|6:0|7:2
|time:2553,887|1:3|2:16|3:19|4:1|5:0|6:0|7:2
|time:2554,91|1:3|2:15|3:15|4:1|5:0|6:0|7:2
|time:2555,932|1:3|2:12|3:15|4:1|5:0|6:0|7:2
|time:2556,953|1:3|2:20|3:18|4:1|5:0|6:0|7:2
|time:2557,974|1:3|2:20|3:16|4:1|5:0|6:0|7:2
|time:2558,996|1:3|2:17|3:21|4:1|5:0|6:0|7:2
|time:2560,025|1:3|2:15|3:19|4:1|5:0|6:0|7:2
|time:2561,057|1:3|2:17|3:20|4:1|5:0|6:0|7:2
|time:2562,089|1:3|2:10|3:21|4:1|5:0|6:0|7:2
|time:2563,109|1:3|2:12|3:22|4:1|5:0|6:0|7:2
|time:2564,14|1:3|2:14|3:21|4:1|5:0|6:0|7:2
|time:2565,166|1:3|2:12|3:18|4:1|5:0|6:0|7:2
|time:2566,185|1:3|2:16|3:25|4:1|5:0|6:0|7:2
|time:2567,216|1:3|2:11|3:24|4:1|5:0|6:0|7:2
|time:2568,237|1:3|2:13|3:19|4:1|5:0|6:0|7:2
|time:2569,264|1:3|2:14|3:19|4:1|5:0|6:0|7:2
|time:2570,295|1:3|2:17|3:18|4:1|5:0|6:0|7:2
|time:2571,32|1:3|2:17|3:17|4:1|5:0|6:0|7:2
|time:2572,342|1:3|2:20|3:20|4:1|5:0|6:0|7:2
|time:2573,361|1:3|2:19|3:16|4:1|5:0|6:0|7:2
|time:2574,388|1:3|2:22|3:18|4:1|5:0|6:0|7:2
|time:2575,412|1:3|2:24|3:17|4:1|5:0|6:0|7:2
|time:2576,447|1:3|2:21|3:15|4:1|5:0|6:0|7:2
|time:2577,47|1:3|2:19|3:22|4:1|5:0|6:0|7:2
|time:2578,501|1:2|2:23|3:22|4:1|5:0|6:0|7:1
|time:2579,531|1:2|2:19|3:21|4:1|5:0|6:0|7:1
|time:2580,553|1:2|2:20|3:21|4:1|5:0|6:0|7:1
|time:2581,582|1:2|2:22|3:19|4:1|5:0|6:0|7:1
|time:2582,603|1:1|2:18|3:18|4:1|5:0|6:0|7:0
|time:2583,629|1:1|2:19|3:23|4:1|5:0|6:0|7:0
|time:2584,653|1:1|2:19|3:14|4:1|5:0|6:0|7:0
|time:2585,683|1:1|2:14|3:15|4:1|5:0|6:0|7:0
|time:2586,701|1:1|2:17|3:20|4:1|5:0|6:0|7:0
|time:2587,737|1:1|2:18|3:20|4:1|5:0|6:0|7:0
|time:2588,766|1:1|2:14|3:14|4:1|5:0|6:0|7:0
|time:2589,799|1:1|2:19|3:15|4:1|5:0|6:0|7:0
|time:2590,816|1:1|2:16|3:17|4:1|5:0|6:0|7:0
|time:2591,842|1:1|2:15|3:18|4:1|5:0|6:0|7:0
|time:2592,883|1:50|2:15|3:14|4:20|5:17|6:0|7:13
|time:2593,966|1:50|2:19|3:13|4:20|5:17|6:0|7:13
|time:2595,061|1:50|2:18|3:12|4:20|5:17|6:0|7:13
|time:2596,117|1:43|2:19|3:11|4:17|5:14|6:0|7:12
|time:2597,172|1:41|2:21|3:9|4:17|5:13|6:0|7:11
|time:2598,22|1:41|2:19|3:11|4:17|5:13|6:0|7:11
|time:2599,277|1:40|2:17|3:12|4:16|5:13|6:0|7:11
|time:2600,339|1:36|2:15|3:14|4:15|5:10|6:0|7:11
|time:2601,376|1:36|2:15|3:13|4:15|5:10|6:0|7:11
|time:2602,419|1:36|2:18|3:18|4:15|5:10|6:0|7:11
|time:2603,464|1:34|2:18|3:17|4:14|5:10|6:0|7:10
|time:2604,516|1:35|2:18|3:15|4:14|5:10|6:0|7:11
|time:2605,559|1:33|2:14|3:14|4:13|5:10|6:0|7:10
|time:2606,602|1:33|2:14|3:22|4:13|5:10|6:0|7:10
|time:2607,638|1:32|2:7|3:21|4:12|5:10|6:0|7:10
|time:2608,685|1:32|2:7|3:23|4:12|5:10|6:0|7:10
|time:2609,726|1:31|2:9|3:19|4:11|5:10|6:0|7:10
|time:2610,772|1:29|2:12|3:21|4:11|5:9|6:0|7:9
|time:2611,841|1:28|2:11|3:21|4:11|5:9|6:0|7:8
|time:2612,877|1:28|2:11|3:16|4:11|5:9|6:0|7:8
|time:2613,926|1:28|2:15|3:23|4:11|5:9|6:0|7:8
|time:2614,959|1:28|2:11|3:21|4:11|5:9|6:0|7:8
|time:2615,994|1:28|2:12|3:27|4:11|5:9|6:0|7:8
|time:2617,035|1:26|2:9|3:24|4:11|5:9|6:0|7:6
|time:2618,083|1:24|2:13|3:24|4:9|5:9|6:0|7:6
|time:2619,123|1:24|2:16|3:23|4:9|5:9|6:0|7:6
|time:2620,161|1:25|2:11|3:22|4:9|5:9|6:0|7:7
|time:2621,196|1:25|2:12|3:22|4:9|5:9|6:0|7:7
|time:2622,233|1:24|2:12|3:26|4:9|5:9|6:0|7:6
|time:2623,271|1:24|2:11|3:20|4:9|5:9|6:0|7:6
|time:2624,312|1:24|2:14|3:13|4:9|5:9|6:0|7:6
|time:2625,356|1:24|2:11|3:14|4:9|5:9|6:0|7:6
|time:2626,394|1:24|2:13|3:18|4:9|5:9|6:0|7:6
|time:2627,434|1:23|2:8|3:17|4:9|5:9|6:0|7:5
|time:2628,473|1:23|2:8|3:16|4:9|5:9|6:0|7:5
|time:2629,511|1:22|2:13|3:14|4:9|5:8|6:0|7:5
|time:2630,556|1:22|2:11|3:18|4:9|5:8|6:0|7:5
|time:2631,581|1:23|2:14|3:15|4:10|5:8|6:0|7:5
|time:2632,624|1:23|2:10|3:18|4:10|5:8|6:0|7:5
|time:2633,659|1:22|2:8|3:16|4:10|5:7|6:0|7:5
|time:2634,699|1:22|2:11|3:16|4:10|5:7|6:0|7:5
|time:2635,73|1:21|2:12|3:16|4:10|5:6|6:0|7:5
|time:2636,767|1:21|2:12|3:17|4:10|5:6|6:0|7:5
|time:2637,808|1:21|2:18|3:16|4:10|5:6|6:0|7:5
|time:2638,839|1:21|2:18|3:16|4:10|5:6|6:0|7:5
|time:2639,876|1:21|2:17|3:20|4:10|5:6|6:0|7:5
|time:2640,913|1:21|2:13|3:20|4:10|5:6|6:0|7:5
|time:2641,964|1:20|2:12|3:18|4:9|5:6|6:0|7:5
|time:2643,002|1:20|2:18|3:17|4:9|5:6|6:0|7:5
|time:2644,038|1:20|2:13|3:13|4:9|5:6|6:0|7:5
|time:2645,066|1:19|2:15|3:10|4:9|5:6|6:0|7:4
|time:2646,101|1:19|2:14|3:15|4:9|5:6|6:0|7:4
|time:2647,134|1:19|2:19|3:22|4:9|5:6|6:0|7:4
|time:2648,168|1:19|2:17|3:13|4:9|5:6|6:0|7:4
|time:2649,195|1:18|2:20|3:11|4:8|5:6|6:0|7:4
|time:2650,216|1:17|2:20|3:14|4:8|5:6|6:0|7:3
|time:2651,236|1:17|2:21|3:14|4:8|5:6|6:0|7:3
|time:2652,265|1:17|2:18|3:11|4:8|5:6|6:0|7:3
|time:2653,304|1:16|2:20|3:10|4:8|5:6|6:0|7:2
|time:2654,339|1:15|2:26|3:17|4:7|5:6|6:0|7:2
|time:2655,363|1:15|2:18|3:17|4:7|5:6|6:0|7:2
|time:2656,396|1:15|2:17|3:17|4:7|5:6|6:0|7:2
|time:2657,418|1:15|2:20|3:22|4:7|5:6|6:0|7:2
|time:2658,445|1:14|2:19|3:22|4:6|5:6|6:0|7:2
|time:2659,467|1:13|2:21|3:21|4:6|5:5|6:0|7:2
|time:2660,5|1:13|2:13|3:21|4:6|5:5|6:0|7:2
|time:2661,533|1:13|2:15|3:22|4:6|5:5|6:0|7:2
|time:2662,557|1:13|2:14|3:20|4:6|5:5|6:0|7:2
|time:2663,598|1:13|2:18|3:20|4:6|5:5|6:0|7:2
|time:2664,624|1:13|2:19|3:21|4:6|5:4|6:0|7:3
|time:2665,651|1:13|2:22|3:14|4:6|5:4|6:0|7:3
|time:2666,678|1:13|2:18|3:11|4:6|5:4|6:0|7:3
|time:2667,701|1:12|2:23|3:16|4:6|5:4|6:0|7:2
|time:2668,739|1:12|2:25|3:23|4:6|5:4|6:0|7:2
|time:2669,776|1:12|2:15|3:16|4:6|5:4|6:0|7:2
|time:2670,812|1:12|2:25|3:20|4:6|5:4|6:0|7:2
|time:2671,836|1:12|2:20|3:17|4:6|5:4|6:0|7:2
|time:2672,87|1:12|2:27|3:20|4:6|5:4|6:0|7:2
|time:2673,895|1:12|2:25|3:20|4:6|5:4|6:0|7:2
|time:2674,932|1:11|2:22|3:14|4:6|5:3|6:0|7:2
|time:2675,959|1:11|2:21|3:15|4:6|5:3|6:0|7:2
|time:2676,996|1:11|2:20|3:11|4:6|5:3|6:0|7:2
|time:2678,02|1:11|2:17|3:10|4:6|5:3|6:0|7:2
|time:2679,038|1:11|2:19|3:13|4:6|5:3|6:0|7:2
|time:2680,068|1:11|2:22|3:15|4:6|5:3|6:0|7:2
|time:2681,111|1:11|2:20|3:13|4:6|5:3|6:0|7:2
|time:2682,149|1:11|2:21|3:15|4:6|5:3|6:0|7:2
|time:2683,182|1:10|2:17|3:23|4:6|5:2|6:0|7:2
|time:2684,204|1:10|2:13|3:14|4:6|5:2|6:0|7:2
|time:2685,231|1:10|2:12|3:18|4:6|5:2|6:0|7:2
|time:2686,256|1:9|2:13|3:22|4:5|5:2|6:0|7:2
|time:2687,277|1:8|2:16|3:24|4:5|5:2|6:0|7:1
|time:2688,301|1:8|2:14|3:22|4:5|5:2|6:0|7:1
|time:2689,322|1:8|2:11|3:17|4:5|5:2|6:0|7:1
|time:2690,35|1:8|2:15|3:26|4:5|5:2|6:0|7:1
|time:2691,385|1:8|2:15|3:18|4:5|5:2|6:0|7:1
|time:2692,415|1:8|2:13|3:19|4:5|5:2|6:0|7:1
|time:2693,449|1:8|2:14|3:20|4:5|5:2|6:0|7:1
|time:2694,482|1:8|2:15|3:17|4:5|5:2|6:0|7:1
|time:2695,512|1:8|2:20|3:21|4:5|5:2|6:0|7:1
|time:2696,54|1:8|2:15|3:22|4:5|5:2|6:0|7:1
|time:2697,565|1:8|2:19|3:20|4:5|5:2|6:0|7:1
|time:2698,604|1:8|2:14|3:19|4:5|5:2|6:0|7:1
|time:2699,632|1:8|2:14|3:18|4:5|5:2|6:0|7:1
|time:2700,664|1:8|2:10|3:18|4:5|5:2|6:0|7:1
|time:2701,685|1:8|2:13|3:14|4:5|5:2|6:0|7:1
|time:2702,717|1:7|2:14|3:16|4:4|5:2|6:0|7:1
|time:2703,743|1:7|2:18|3:17|4:4|5:2|6:0|7:1
|time:2704,772|1:7|2:17|3:17|4:4|5:2|6:0|7:1
|time:2705,794|1:7|2:15|3:18|4:4|5:2|6:0|7:1
|time:2706,831|1:7|2:17|3:16|4:4|5:2|6:0|7:1
|time:2707,86|1:7|2:22|3:15|4:4|5:2|6:0|7:1
|time:2708,896|1:7|2:21|3:15|4:4|5:2|6:0|7:1
|time:2709,93|1:7|2:27|3:22|4:4|5:2|6:0|7:1
|time:2710,953|1:7|2:18|3:18|4:4|5:2|6:0|7:1
|time:2711,973|1:7|2:21|3:18|4:4|5:2|6:0|7:1
|time:2712,995|1:7|2:26|3:16|4:4|5:2|6:0|7:1
|time:2714,026|1:7|2:15|3:16|4:4|5:2|6:0|7:1
|time:2715,058|1:6|2:16|3:23|4:4|5:1|6:0|7:1
|time:2716,088|1:6|2:22|3:24|4:4|5:1|6:0|7:1
|time:2717,111|1:6|2:15|3:16|4:4|5:1|6:0|7:1
|time:2718,137|1:6|2:12|3:18|4:4|5:1|6:0|7:1
|time:2719,172|1:6|2:17|3:18|4:4|5:1|6:0|7:1
|time:2720,206|1:6|2:15|3:18|4:4|5:1|6:0|7:1
|time:2721,239|1:5|2:24|3:20|4:3|5:1|6:0|7:1
|time:2722,271|1:5|2:21|3:18|4:3|5:1|6:0|7:1
|time:2723,304|1:5|2:25|3:20|4:3|5:1|6:0|7:1
|time:2724,335|1:4|2:20|3:17|4:2|5:1|6:0|7:1
|time:2725,377|1:4|2:10|3:16|4:2|5:1|6:0|7:1
|time:2726,41|1:4|2:13|3:16|4:2|5:1|6:0|7:1
|time:2727,434|1:4|2:13|3:19|4:2|5:1|6:0|7:1
|time:2728,458|1:4|2:16|3:19|4:2|5:1|6:0|7:1
|time:2729,491|1:4|2:14|3:25|4:2|5:1|6:0|7:1
|time:2730,516|1:4|2:18|3:27|4:2|5:1|6:0|7:1
|time:2731,538|1:4|2:12|3:23|4:2|5:1|6:0|7:1
|time:2732,56|1:4|2:14|3:26|4:2|5:1|6:0|7:1
|time:2733,591|1:4|2:14|3:22|4:2|5:1|6:0|7:1
|time:2734,609|1:4|2:9|3:26|4:2|5:1|6:0|7:1
|time:2735,645|1:4|2:15|3:19|4:2|5:1|6:0|7:1
|time:2736,667|1:4|2:14|3:15|4:2|5:1|6:0|7:1
|time:2737,694|1:4|2:17|3:16|4:2|5:1|6:0|7:1
|time:2738,726|1:4|2:20|3:17|4:2|5:1|6:0|7:1
|time:2739,748|1:2|2:19|3:16|4:1|5:0|6:0|7:1
|time:2740,768|1:2|2:13|3:16|4:1|5:0|6:0|7:1
|time:2741,798|1:2|2:17|3:15|4:1|5:0|6:0|7:1
|time:2742,82|1:2|2:20|3:14|4:1|5:0|6:0|7:1
|time:2743,843|1:2|2:18|3:14|4:1|5:0|6:0|7:1
|time:2744,874|1:2|2:20|3:16|4:1|5:0|6:0|7:1
|time:2745,895|1:2|2:20|3:16|4:1|5:0|6:0|7:1
|time:2746,93|1:2|2:22|3:14|4:1|5:0|6:0|7:1
|time:2747,948|1:2|2:21|3:18|4:1|5:0|6:0|7:1
|time:2748,977|1:2|2:15|3:15|4:1|5:0|6:0|7:1
|time:2749,996|1:2|2:18|3:16|4:1|5:0|6:0|7:1
|time:2751,018|1:1|2:17|3:18|4:1|5:0|6:0|7:0
|time:2752,051|1:1|2:18|3:20|4:1|5:0|6:0|7:0
|time:2753,079|1:1|2:15|3:24|4:1|5:0|6:0|7:0
|time:2754,106|1:1|2:19|3:25|4:1|5:0|6:0|7:0
|time:2755,133|1:1|2:14|3:24|4:1|5:0|6:0|7:0
|time:2756,168|1:1|2:15|3:29|4:1|5:0|6:0|7:0
|time:2757,201|1:1|2:19|3:28|4:1|5:0|6:0|7:0
|time:2758,231|1:1|2:19|3:22|4:1|5:0|6:0|7:0
|time:2759,251|1:1|2:17|3:20|4:1|5:0|6:0|7:0
|time:2760,273|1:1|2:12|3:22|4:1|5:0|6:0|7:0
|time:2761,301|1:1|2:13|3:21|4:1|5:0|6:0|7:0
|time:2762,33|1:1|2:13|3:22|4:1|5:0|6:0|7:0
|time:2763,357|1:1|2:15|3:25|4:1|5:0|6:0|7:0
|time:2764,38|1:1|2:18|3:21|4:1|5:0|6:0|7:0
|time:2765,401|1:1|2:17|3:25|4:1|5:0|6:0|7:0
|time:2766,428|1:1|2:18|3:26|4:1|5:0|6:0|7:0
|time:2767,457|1:1|2:17|3:16|4:1|5:0|6:0|7:0
|time:2768,479|1:1|2:18|3:18|4:1|5:0|6:0|7:0
|time:2769,496|1:1|2:13|3:20|4:1|5:0|6:0|7:0
|time:2770,524|1:1|2:13|3:25|4:1|5:0|6:0|7:0
|time:2771,555|1:1|2:17|3:19|4:1|5:0|6:0|7:0
|time:2772,572|1:1|2:20|3:16|4:1|5:0|6:0|7:0
|time:2773,593|1:1|2:18|3:15|4:1|5:0|6:0|7:0
|time:2774,615|1:1|2:19|3:11|4:1|5:0|6:0|7:0
|time:2775,647|1:1|2:16|3:11|4:1|5:0|6:0|7:0
|time:2776,687|1:1|2:19|3:16|4:1|5:0|6:0|7:0
|time:2777,721|1:1|2:14|3:12|4:1|5:0|6:0|7:0
|time:2778,748|1:1|2:20|3:14|4:1|5:0|6:0|7:0
|time:2779,771|1:1|2:18|3:16|4:1|5:0|6:0|7:0
|time:2780,793|1:1|2:10|3:14|4:1|5:0|6:0|7:0
|time:2781,813|1:1|2:17|3:11|4:1|5:0|6:0|7:0
|time:2782,838|1:1|2:20|3:7|4:1|5:0|6:0|7:0
|time:2783,869|1:1|2:21|3:12|4:1|5:0|6:0|7:0
|time:2784,902|1:1|2:27|3:20|4:1|5:0|6:0|7:0
|time:2785,928|1:1|2:19|3:15|4:1|5:0|6:0|7:0
|time:2786,953|1:1|2:15|3:16|4:1|5:0|6:0|7:0
|time:2787,974|1:1|2:15|3:11|4:1|5:0|6:0|7:0
|time:2789,006|1:1|2:12|3:15|4:1|5:0|6:0|7:0
|time:2790,038|1:1|2:16|3:13|4:1|5:0|6:0|7:0
|time:2791,058|1:1|2:23|3:16|4:1|5:0|6:0|7:0
|time:2792,084|1:1|2:24|3:20|4:1|5:0|6:0|7:0
|time:2793,108|1:1|2:24|3:17|4:1|5:0|6:0|7:0
|time:2794,132|1:1|2:22|3:19|4:1|5:0|6:0|7:0
|time:2795,167|1:1|2:23|3:21|4:1|5:0|6:0|7:0
|time:2796,192|1:1|2:22|3:25|4:1|5:0|6:0|7:0
|time:2797,218|1:1|2:15|3:22|4:1|5:0|6:0|7:0
|time:2798,234|1:1|2:19|3:15|4:1|5:0|6:0|7:0
|time:2799,253|1:1|2:23|3:16|4:1|5:0|6:0|7:0
|time:2800,281|1:1|2:21|3:22|4:1|5:0|6:0|7:0
|time:2801,301|1:1|2:22|3:25|4:1|5:0|6:0|7:0
|time:2802,318|1:1|2:16|3:27|4:1|5:0|6:0|7:0
|time:2803,34|1:1|2:24|3:22|4:1|5:0|6:0|7:0
|time:2804,361|1:1|2:20|3:20|4:1|5:0|6:0|7:0
|time:2805,39|1:1|2:16|3:17|4:1|5:0|6:0|7:0
|time:2806,416|1:1|2:15|3:20|4:1|5:0|6:0|7:0
|time:2807,448|1:1|2:13|3:18|4:1|5:0|6:0|7:0
|time:2808,468|1:1|2:20|3:13|4:1|5:0|6:0|7:0
|time:2809,494|1:1|2:17|3:19|4:1|5:0|6:0|7:0
|time:2810,517|1:1|2:20|3:20|4:1|5:0|6:0|7:0
|time:2811,543|1:1|2:17|3:16|4:1|5:0|6:0|7:0
|time:2812,578|1:1|2:20|3:19|4:1|5:0|6:0|7:0
|time:2813,602|1:1|2:20|3:21|4:1|5:0|6:0|7:0
|time:2814,621|1:1|2:17|3:21|4:1|5:0|6:0|7:0
|time:2815,647|1:1|2:20|3:25|4:1|5:0|6:0|7:0
|time:2816,673|1:1|2:15|3:20|4:1|5:0|6:0|7:0
|time:2817,703|1:1|2:17|3:20|4:1|5:0|6:0|7:0
|time:2818,736|1:1|2:17|3:22|4:1|5:0|6:0|7:0
|time:2819,769|1:1|2:19|3:27|4:1|5:0|6:0|7:0
|time:2820,799|1:1|2:19|3:23|4:1|5:0|6:0|7:0
|time:2821,823|1:1|2:14|3:21|4:1|5:0|6:0|7:0
|time:2822,85|1:1|2:17|3:18|4:1|5:0|6:0|7:0
|time:2823,874|1:1|2:12|3:18|4:1|5:0|6:0|7:0
|time:2824,919|1:1|2:18|3:18|4:1|5:0|6:0|7:0
|time:2825,952|1:1|2:17|3:20|4:1|5:0|6:0|7:0
|time:2826,983|1:1|2:20|3:13|4:1|5:0|6:0|7:0
|time:2828,001|1:1|2:21|3:13|4:1|5:0|6:0|7:0
|time:2829,029|1:1|2:24|3:16|4:1|5:0|6:0|7:0
|time:2830,057|1:1|2:19|3:15|4:1|5:0|6:0|7:0
|time:2831,084|1:1|2:16|3:13|4:1|5:0|6:0|7:0
|time:2832,107|1:1|2:16|3:17|4:1|5:0|6:0|7:0
|time:2833,141|1:1|2:17|3:18|4:1|5:0|6:0|7:0
|time:2834,158|1:1|2:18|3:24|4:1|5:0|6:0|7:0
|time:2835,184|1:1|2:20|3:25|4:1|5:0|6:0|7:0
|time:2836,206|1:1|2:20|3:21|4:1|5:0|6:0|7:0
|time:2837,243|1:1|2:19|3:26|4:1|5:0|6:0|7:0
|time:2838,271|1:1|2:19|3:20|4:1|5:0|6:0|7:0
|time:2839,303|1:1|2:18|3:18|4:1|5:0|6:0|7:0
|time:2840,331|1:1|2:18|3:20|4:1|5:0|6:0|7:0
|time:2841,354|1:1|2:17|3:18|4:1|5:0|6:0|7:0
|time:2842,383|1:1|2:18|3:19|4:1|5:0|6:0|7:0
|time:2843,407|1:1|2:23|3:18|4:1|5:0|6:0|7:0
|time:2844,428|1:1|2:18|3:19|4:1|5:0|6:0|7:0
|time:2845,448|1:1|2:15|3:19|4:1|5:0|6:0|7:0
|time:2846,475|1:1|2:16|3:14|4:1|5:0|6:0|7:0
|time:2847,498|1:1|2:16|3:16|4:1|5:0|6:0|7:0
|time:2848,523|1:1|2:18|3:14|4:1|5:0|6:0|7:0
|time:2849,545|1:1|2:24|3:16|4:1|5:0|6:0|7:0
|time:2850,572|1:1|2:23|3:15|4:1|5:0|6:0|7:0
|time:2851,6|1:1|2:18|3:22|4:1|5:0|6:0|7:0
|time:2852,625|1:1|2:19|3:17|4:1|5:0|6:0|7:0
|time:2853,653|1:1|2:17|3:21|4:1|5:0|6:0|7:0
|time:2854,942|1:50|2:22|3:23|4:10|5:15|6:0|7:25
|time:2856,016|1:50|2:16|3:18|4:10|5:15|6:0|7:25
|time:2857,086|1:50|2:15|3:15|4:10|5:15|6:0|7:25
|time:2858,13|1:47|2:15|3:14|4:10|5:14|6:0|7:23
|time:2859,188|1:47|2:15|3:15|4:10|5:14|6:0|7:23
|time:2860,258|1:47|2:14|3:12|4:10|5:14|6:0|7:23
|time:2861,32|1:46|2:14|3:17|4:10|5:14|6:0|7:22
|time:2862,364|1:45|2:13|3:11|4:9|5:14|6:0|7:22
|time:2863,412|1:45|2:13|3:15|4:9|5:14|6:0|7:22
|time:2864,469|1:43|2:14|3:17|4:8|5:14|6:0|7:21
|time:2865,702|1:42|2:14|3:19|4:8|5:14|6:0|7:20
|time:2866,759|1:42|2:14|3:18|4:8|5:14|6:0|7:20
|time:2867,808|1:42|2:12|3:19|4:8|5:14|6:0|7:20
|time:2868,865|1:43|2:10|3:20|4:8|5:15|6:0|7:20
|time:2869,915|1:42|2:9|3:18|4:8|5:15|6:0|7:19
|time:2870,986|1:41|2:12|3:18|4:8|5:14|6:0|7:19
|time:2872,043|1:41|2:10|3:15|4:8|5:14|6:0|7:19
|time:2873,098|1:37|2:11|3:17|4:8|5:13|6:0|7:16
|time:2874,153|1:37|2:13|3:15|4:8|5:13|6:0|7:16
|time:2875,203|1:37|2:13|3:16|4:8|5:13|6:0|7:16
|time:2876,242|1:37|2:13|3:17|4:8|5:13|6:0|7:16
|time:2877,5|1:36|2:12|3:15|4:7|5:13|6:0|7:16
|time:2878,541|1:35|2:14|3:21|4:7|5:12|6:0|7:16
|time:2879,586|1:35|2:15|3:16|4:7|5:12|6:0|7:16
|time:2880,625|1:34|2:11|3:18|4:7|5:11|6:0|7:16
|time:2881,663|1:34|2:12|3:14|4:7|5:11|6:0|7:16
|time:2882,718|1:33|2:14|3:12|4:6|5:11|6:0|7:16
|time:2883,749|1:33|2:11|3:15|4:6|5:11|6:0|7:16
|time:2884,78|1:32|2:13|3:17|4:6|5:11|6:0|7:15
|time:2885,811|1:32|2:13|3:17|4:6|5:11|6:0|7:15
|time:2886,852|1:32|2:14|3:17|4:6|5:11|6:0|7:15
|time:2887,897|1:32|2:16|3:13|4:6|5:11|6:0|7:15
|time:2888,962|1:33|2:18|3:14|4:6|5:12|6:0|7:15
|time:2890,007|1:35|2:19|3:12|4:6|5:14|6:0|7:15
|time:2891,052|1:35|2:17|3:7|4:6|5:14|6:0|7:15
|time:2892,098|1:33|2:21|3:11|4:6|5:13|6:0|7:14
|time:2893,14|1:31|2:23|3:14|4:6|5:12|6:0|7:13
|time:2894,185|1:31|2:19|3:12|4:6|5:12|6:0|7:13
|time:2895,238|1:31|2:22|3:12|4:6|5:12|6:0|7:13
|time:2896,274|1:31|2:22|3:15|4:6|5:12|6:0|7:13
|time:2897,325|1:31|2:21|3:18|4:6|5:11|6:0|7:14
|time:2898,356|1:30|2:20|3:16|4:6|5:11|6:0|7:13
|time:2899,403|1:31|2:22|3:14|4:6|5:11|6:0|7:14
|time:2900,44|1:30|2:12|3:9|4:6|5:11|6:0|7:13
|time:2901,508|1:30|2:13|3:7|4:6|5:11|6:0|7:13
|time:2902,554|1:27|2:11|3:7|4:5|5:10|6:0|7:12
|time:2903,586|1:26|2:13|3:12|4:4|5:10|6:0|7:12
|time:2904,619|1:25|2:18|3:16|4:4|5:10|6:0|7:11
|time:2905,655|1:25|2:11|3:19|4:4|5:10|6:0|7:11
|time:2906,696|1:25|2:10|3:15|4:4|5:10|6:0|7:11
|time:2907,732|1:23|2:14|3:19|4:4|5:10|6:0|7:9
|time:2908,775|1:23|2:18|3:17|4:4|5:10|6:0|7:9
|time:2909,817|1:23|2:17|3:21|4:4|5:10|6:0|7:9
|time:2910,854|1:23|2:19|3:21|4:4|5:10|6:0|7:9
|time:2911,898|1:23|2:21|3:17|4:4|5:10|6:0|7:9
|time:2912,944|1:23|2:17|3:20|4:4|5:10|6:0|7:9
|time:2913,983|1:23|2:18|3:16|4:4|5:10|6:0|7:9
|time:2915,026|1:23|2:15|3:17|4:4|5:10|6:0|7:9
|time:2916,064|1:22|2:10|3:14|4:4|5:10|6:0|7:8
|time:2917,094|1:22|2:13|3:15|4:4|5:10|6:0|7:8
|time:2918,132|1:22|2:15|3:12|4:4|5:10|6:0|7:8
|time:2919,165|1:22|2:14|3:13|4:4|5:10|6:0|7:8
|time:2920,212|1:23|2:12|3:12|4:4|5:10|6:0|7:9
|time:2921,248|1:23|2:15|3:15|4:4|5:10|6:0|7:9
|time:2922,275|1:23|2:15|3:16|4:4|5:10|6:0|7:9
|time:2923,33|1:24|2:15|3:18|4:4|5:11|6:0|7:9
|time:2924,374|1:26|2:13|3:16|4:7|5:11|6:0|7:8
|time:2925,412|1:26|2:13|3:12|4:7|5:11|6:0|7:8
|time:2926,439|1:25|2:16|3:14|4:7|5:10|6:0|7:8
|time:2927,474|1:23|2:14|3:15|4:7|5:9|6:0|7:7
|time:2928,516|1:23|2:16|3:17|4:7|5:9|6:0|7:7
|time:2930,065|1:24|2:16|3:14|4:8|5:9|6:0|7:7
|time:2931,118|1:25|2:14|3:12|4:9|5:9|6:0|7:7
|time:2932,161|1:25|2:17|3:14|4:9|5:9|6:0|7:7
|time:2933,39|1:23|2:15|3:16|4:9|5:7|6:0|7:7
|time:2934,421|1:22|2:15|3:19|4:9|5:6|6:0|7:7
|time:2935,447|1:22|2:14|3:18|4:9|5:6|6:0|7:7
